file_path,transcript,emotion,duration
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_140.wav,"Surely I will excuse you, she cried.",Sleepy,4.4978125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3228.wav,Gregson had left the outer door slightly ajar.,Disgusted,4.4971875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2976.wav,"Yes, it was a man who asked, a stranger.",Angry,4.4968125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4486.wav,"He deluged me, overwhelmed me with argument.",Neutral,4.4965625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2299.wav,Meanwhile I'll go out to breathe a spell.,Amused,4.496125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1297.wav,Gregson was asleep when he re-entered the cabin.,Amused,4.4960625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_694.wav,But he reconciled himself to it by an act of faith.,Neutral,4.49525
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2558.wav,But I am at the end of my resources.,Sleepy,4.494375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1441.wav,It was Jeanne singing softly over beyond the rocks.,Sleepy,4.493041667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_757.wav,They closed now until his fingers were like cords of steel.,Angry,4.4926875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3420.wav,He obeyed the pressure of her hand.,Amused,4.4926875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_253.wav,"They are coming ashore, whoever they are.",Amused,4.49225
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3830.wav,"But life's worth more than cash, she argued.",Sleepy,4.4910625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1209.wav,My right foot feels like that of a Chinese debutante.,Neutral,4.490125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1916.wav,Now these things had been struck dead within him.,Disgusted,4.48975
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1732.wav,"The woman in you is only incidental, accidental, and irrelevant.",Neutral,4.487625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3137.wav,"We have plenty of capital ourselves, and yet we want more.",Neutral,4.4875625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_608.wav,"They are coming ashore, whoever they are.",Amused,4.485625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3242.wav,Pearce's little eyes were fixed on him shrewdly.,Amused,4.485
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_877.wav,You have heard always how he was the lover of the Princess Naomi.,Angry,4.482
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2571.wav,The fourth and fifth days passed without any developments.,Angry,4.480375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2256.wav,Two gigantic owls were tearing at the carcass.,Neutral,4.480229167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2687.wav,Broken-Tooth yelled with fright and pain.,Disgusted,4.480229167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2483.wav,He had barely entered this when he saw the glow of a fire.,Angry,4.4801875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3578.wav,The singing voice approached rapidly.,Amused,4.4800625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2596.wav,In spite of their absurdity the words affected Philip curiously.,Neutral,4.4779375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4560.wav,Now please give a plain statement of what occurred.,Angry,4.475666667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_910.wav,"The lace was of a delicate ivory color, faintly tinted with yellow.",Neutral,4.474375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1782.wav,Do you know any good land around here.,Angry,4.4735
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4566.wav,The night was calm and snowy.,Disgusted,4.4670625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4281.wav,So Hughie and I did the managing ourselves.,Amused,4.4669375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_997.wav,He moved away as quietly as he had come.,Neutral,4.46625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1137.wav,"It is the fire, partly, she said.",Sleepy,4.464791667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_175.wav,Each insult added to the value of the claim.,Sleepy,4.4629375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4683.wav,Low bush whipped him in the face and left no sting.,Amused,4.462625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2038.wav,They are greatly delighted with anything that is bright or giveth a sound.,Neutral,4.462604167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_87.wav,You want to go over and see his gang throw dirt.,Disgusted,4.4624375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1190.wav,Philip made no effort to follow.,Disgusted,4.46
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4050.wav,It would give me nervous prostration.,Sleepy,4.4581875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2584.wav,It is not an attempt to smash the market.,Sleepy,4.458125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1333.wav,Bassett was a fastidious man.,Sleepy,4.4580625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4649.wav,He moved away as quietly as he had come.,Sleepy,4.45775
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3108.wav,He had no excuse for the feelings which were aroused in him.,Amused,4.456625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4715.wav,Gregson shoved back his chair and rose to his feet.,Angry,4.456625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_753.wav,Oolong Atoll was one hundred and forty miles in circumference.,Angry,4.4548125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1430.wav,"They obeyed him, and went here and there at his commands.",Angry,4.4526875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4410.wav,There was no forecasting this strange girl's processes.,Angry,4.4526875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2402.wav,Low bush whipped him in the face and left no sting.,Angry,4.4526875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3017.wav,"They continued valiantly to lie, but the truth continued to outrun them.",Angry,4.4526875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_869.wav,"Gad, your letter came just in time.",Amused,4.4506875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_210.wav,Poor little Crooked-Leg was terribly scared.,Amused,4.4504375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3429.wav,His immaculate appearance was gone.,Amused,4.4489375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4297.wav,Her face was against his breast.,Amused,4.4489375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_794.wav,"Surely I will excuse you, she cried.",Amused,4.448875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2876.wav,There are no kiddies and half grown youths among them.,Disgusted,4.44875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3153.wav,There was no forecasting this strange girl's processes.,Angry,4.447354167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_278.wav,Whiz-zip-bang. Lop-Ear screamed with sudden anguish.,Angry,4.447354167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3314.wav,It's the strap hangers that'll keep us from going under.,Sleepy,4.44525
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1128.wav,A strange fire burned in his eyes when Thorpe turned.,Angry,4.4451875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3822.wav,See the length of the body and that elongated neck.,Neutral,4.4451875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3634.wav,The fourth and fifth days passed without any developments.,Neutral,4.444125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4359.wav,Gregson was asleep when he re-entered the cabin.,Amused,4.4429375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_156.wav,It is not an attempt to smash the market.,Sleepy,4.442770833
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3147.wav,Then you can arrange yourself comfortably among these robes in the bow.,Neutral,4.4426875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3644.wav,His face was streaming with blood.,Neutral,4.441125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_672.wav,"Obviously, it was a disease that could be contracted by contact.",Neutral,4.441
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1595.wav,He moved away as quietly as he had come.,Neutral,4.440229167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_810.wav,"You won't die of malnutrition, be sure of that.",Sleepy,4.4400625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4772.wav,Close beside him gleamed the white fangs of the wolf-dog.,Amused,4.4369375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4598.wav,Red-Eye swung back and forth on the branch farther down.,Neutral,4.43625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_956.wav,He was pressing beyond the limits of his vocabulary.,Neutral,4.43625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_701.wav,Thus was momentum gained in the Younger World.,Sleepy,4.4349375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3768.wav,Gregson had left the outer door slightly ajar.,Amused,4.434583333
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2920.wav,I was brought up the way most girls in Hawaii are brought up.,Amused,4.4345625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2802.wav,"Such a dog the wise driver kills, or turns loose.",Amused,4.4345625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3582.wav,I saw it when she rolled.,Amused,4.434375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3032.wav,"He turned sharply, and faced Gregson across the table.",Angry,4.434375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_392.wav,And that was the last of Francois and Perrault.,Angry,4.4339375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1988.wav,"He saw only the effect in a general, sketchy way.",Angry,4.4325625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2106.wav,"They handled two men already, both grub-thieves.",Disgusted,4.431708333
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3266.wav,"There has been a change, she interrupted him.",Sleepy,4.4303125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_341.wav,He had observed the business life of Hawaii and developed a vaulting ambition.,Neutral,4.4285
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4044.wav,"Such a dog the wise driver kills, or turns loose.",Neutral,4.42525
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4354.wav,And twenty men could hold it with spears and arrows.,Disgusted,4.423791667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2928.wav,And after the bath a shave would not be bad.,Disgusted,4.423791667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3467.wav,But a strange thing happened.,Sleepy,4.4233125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2647.wav,She had been thoroughly and efficiently mauled.,Sleepy,4.4228125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3358.wav,"It is the fire, partly, she said.",Amused,4.4221875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1423.wav,It fairly clubbed me into recognizing it.,Sleepy,4.4213125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_67.wav,Each insult added to the value of the claim.,Angry,4.4191875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2499.wav,He had been foiled in his attempt to escape.,Sleepy,4.4164375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3639.wav,"The creative joy, I murmured.",Disgusted,4.4161875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4565.wav,The ringing of the big bell aroused him.,Sleepy,4.4159375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4379.wav,Pearce's little eyes were fixed on him shrewdly.,Neutral,4.4146875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2581.wav,The men stared into each other's face.,Neutral,4.4146875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1925.wav,"He looked at the handkerchief more, closely.",Angry,4.413979167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_290.wav,It was Jeanne singing softly over beyond the rocks.,Neutral,4.413375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2782.wav,My right foot feels like that of a Chinese debutante.,Neutral,4.413375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_348.wav,I may manage to freight a cargo back as well.,Amused,4.413375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1363.wav,"He came first a year ago, and revealed himself to Jeanne.",Neutral,4.413375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3773.wav,"I am going to surprise father, and you will go with Pierre.",Amused,4.411375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4028.wav,"She added, with genuine sympathy in her face and voice.",Neutral,4.411270833
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1744.wav,And the air was growing chilly.,Sleepy,4.410875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2318.wav,"Yes, it was a man who asked, a stranger.",Neutral,4.4063125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4020.wav,I don't know why you're here at all.,Sleepy,4.405875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1855.wav,"And I hope you've got plenty of chain out, Captain Young.",Sleepy,4.4026875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_69.wav,"Joan looked triumphantly at Sheldon, who bowed.",Sleepy,4.402625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4628.wav,She turned in at the hotel.,Disgusted,4.4023125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_815.wav,"Ah, it is growing dark and darker.",Neutral,4.4018125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2655.wav,From now on we're pals.,Amused,4.4014375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3858.wav,There was a change now.,Sleepy,4.399520833
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2918.wav,"He looked at the handkerchief more, closely.",Sleepy,4.3981875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4015.wav,Wada and Nakata were in a bit of a funk.,Sleepy,4.397875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4108.wav,"Philip bent lower, and stared into the face of the dead man.",Neutral,4.3973125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2239.wav,Keep an eye on him.,Neutral,4.395
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4224.wav,Low bush whipped him in the face and left no sting.,Disgusted,4.3948125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4375.wav,"Oppressive as the heat had been, it was now even more oppressive.",Angry,4.394666667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4767.wav,In a flash Philip followed its direction.,Angry,4.392375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_664.wav,It seemed nearer to him since he had seen and talked with Gregson.,Amused,4.391770833
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1271.wav,For an instant he saw Pierre drawn like a silhouette against the sky.,Neutral,4.39175
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2906.wav,I may manage to freight a cargo back as well.,Amused,4.391375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1730.wav,Was it the rendezvous of those who were striving to work his ruin.,Angry,4.390583333
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2912.wav,"It was simple, in its way, and no virtue of his.",Angry,4.3873125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1736.wav,But they make the mistake of ignoring their own duality.,Neutral,4.3865625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4426.wav,Close beside him gleamed the white fangs of the wolf-dog.,Neutral,4.3860625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4288.wav,He considered the victory already his and stepped forward to the meat.,Angry,4.38525
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2907.wav,It seemed the ordained order of things that dogs should work.,Angry,4.3851875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2212.wav,"She was his now, forever.",Amused,4.3850625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1993.wav,"Author of the danger trail, Philip Steels, etc.",Amused,4.3846875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2946.wav,It occurred to me that there would have to be an accounting.,Amused,4.3821875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1417.wav,Her words sent a strange chill through Philip.,Sleepy,4.382125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_925.wav,"You must sleep, he urged.",Sleepy,4.3783125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_250.wav,Meanwhile I'll go out to breathe a spell.,Sleepy,4.377270833
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3544.wav,"Won't you draw up, gentlemen.",Disgusted,4.376958333
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2179.wav,It was a large canoe.,Disgusted,4.3769375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3145.wav,They only lifted seven hundred and fifty.,Sleepy,4.375479167
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1413.wav,He moved away as quietly as he had come.,Amused,4.374375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_824.wav,Pearce's little eyes were fixed on him shrewdly.,Disgusted,4.37325
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4495.wav,I'm playing a single hand in what looks like a losing game.,Angry,4.3719375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4741.wav,"Gad, your letter came just in time.",Angry,4.371875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3610.wav,I had been sad too long already.,Amused,4.3711875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_38.wav,The farmer works the soil and produces grain.,Sleepy,4.369875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2324.wav,Soaked in seawater they offset the heat rays.,Disgusted,4.369875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2875.wav,"He was smooth-shaven, and his hair and eyes were black.",Neutral,4.3694375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3744.wav,"In the car were Unwin and Harrison, while Jones sat with the chauffeur.",Neutral,4.367375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3257.wav,Soaked in seawater they offset the heat rays.,Neutral,4.3669375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3260.wav,He was wounded in the arm.,Amused,4.366375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4185.wav,"I am writing these lines in Honolulu, Hawaii.",Disgusted,4.366125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_533.wav,Earth and gravel seemed to fill the pan.,Amused,4.36575
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4466.wav,How could he explain his possession of the sketch.,Angry,4.3655625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1922.wav,"That's the sub-foreman, explained Thorpe.",Angry,4.365375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4549.wav,The discovery seemed to have been made on the spur of the moment.,Neutral,4.3649375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1311.wav,For a full minute he crouched and listened.,Disgusted,4.36425
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_62.wav,I just do appreciate it without being able to express my feelings.,Neutral,4.364
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4637.wav,She turned in at the hotel.,Amused,4.363875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1668.wav,Scarcely had he uttered the name when Pierre's closing eyes shot open.,Neutral,4.3634375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4035.wav,"Unconsciously, our yells and exclamations yielded to this rhythm.",Neutral,4.3629375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4673.wav,But what they want with your toothbrush is more than I can imagine.,Disgusted,4.362375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1733.wav,Don't you see I hate you.,Sleepy,4.3618125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4740.wav,From now on we're pals.,Disgusted,4.361125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3600.wav,Don't you see I hate you.,Amused,4.3603125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1217.wav,"But it won't continue, she said with easy confidence.",Neutral,4.360125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_931.wav,Production is doubling and quadrupling upon itself.,Neutral,4.359125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1958.wav,You want to go over and see his gang throw dirt.,Sleepy,4.3586875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1180.wav,Take away their foreman and they wouldn't be worth their grub.,Amused,4.3583125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_523.wav,"Such things had occurred before, he told Philip.",Angry,4.35825
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_383.wav,His voice was passionately rebellious.,Angry,4.35825
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4546.wav,"They are coming ashore, whoever they are.",Angry,4.35825
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4273.wav,It lived in perpetual apprehension of that quarter of the compass.,Neutral,4.3580625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2193.wav,This sound did not disturb the hush and awe of the place.,Neutral,4.357
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3371.wav,Gregson shoved back his chair and rose to his feet.,Angry,4.3565625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2566.wav,That's where they cut off the Scottish Chiefs and killed all hands.,Neutral,4.356375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_429.wav,"Very early in my life, I separated from my mother.",Amused,4.3549375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2497.wav,They look as though he had been drumming a piano all his life.,Neutral,4.3545
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3727.wav,There's too much of the schoolboy in me.,Sleepy,4.3534375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1390.wav,It was like the beating of hoofs.,Sleepy,4.348895833
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4124.wav,And here's another idea.,Angry,4.3478125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4617.wav,The ship should be in within a week or ten days.,Neutral,4.34675
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_121.wav,"Philip bent lower, and stared into the face of the dead man.",Angry,4.3465
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_222.wav,"The woman in you is only incidental, accidental, and irrelevant.",Amused,4.3465
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2264.wav,She was sleeping under his protection as sweetly as a child.,Neutral,4.3465
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1422.wav,I suppose you picked that lingo up among the Indians.,Neutral,4.3465
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3170.wav,She was sleeping under his protection as sweetly as a child.,Angry,4.3465
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4723.wav,It's the aurora borealis.,Neutral,4.3465
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1835.wav,For a time the exciting thrill of his adventure was gone.,Neutral,4.3465
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2024.wav,In the picture he saw each moment a greater resemblance to Jeanne.,Neutral,4.3465
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2086.wav,He cried in such genuine dismay that she broke into hearty laughter.,Angry,4.3459375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2864.wav,With my strength I slammed it full into Red-Eye's face.,Angry,4.3449375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4353.wav,He says he bought him of Jacques Le Beau.,Sleepy,4.34475
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4785.wav,This tacit promise of continued acquaintance gave Saxon a little joy-thrill.,Amused,4.3414375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_131.wav,The date was nearly eighteen years old.,Disgusted,4.339375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1375.wav,All an appearance can know is mirage.,Disgusted,4.3385625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_418.wav,Since then some mysterious force has been fighting us at every step.,Neutral,4.338
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_590.wav,"Curly rushed her antagonist, who struck again and leaped aside.",Angry,4.33725
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_627.wav,The nightglow was treacherous to shoot by.,Angry,4.336875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4682.wav,"And so early in the voyage, too.",Sleepy,4.3368125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_715.wav,"Lord, but I'm glad to see you again, Phil.",Sleepy,4.336
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3703.wav,"Therefore, hurrah for the game.",Sleepy,4.3359375
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1477.wav,O'Brien had been a clean living young man with ideals.,Neutral,4.3335625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3561.wav,My right foot feels like that of a Chinese debutante.,Amused,4.332625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2217.wav,Pierre obeys me when we are together.,Neutral,4.331
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4735.wav,A rising tide of fat had submerged them.,Sleepy,4.3308125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2095.wav,And after the bath a shave would not be bad.,Angry,4.329875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4380.wav,I suppose you picked that lingo up among the Indians.,Angry,4.3298125
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_2532.wav,"I am going to surprise father, and you will go with Pierre.",Angry,4.3295625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3545.wav,"He saw only the effect in a general, sketchy way.",Neutral,4.3295
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3548.wav,"Lord, but I'm glad to see you again, Phil.",Neutral,4.32875
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1917.wav,He would first hunt up Gregson and begin his work there.,Angry,4.327666667
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_4478.wav,Then he stepped back with a low cry of pleasure.,Amused,4.327625
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_3062.wav,He had been foiled in his attempt to escape.,Neutral,4.327395833
/content/drive/MyDrive/266/Tacotron2/emovdb/wavs/train_1132.wav,It was not Red-Eye's way to forego revenge so easily.,Neutral,4.327375
